pair,timeframe,direction,threshold_pips,event_timestamp,hit_timestamp,bars_to_hit,entry_close,max_excursion_pips
eurjpy,h4,bull,200,2025-12-15T08:00:00+00:00,2025-12-19T08:00:00+00:00,24,182.013,234.8
eurjpy,h4,bull,200,2026-01-07T04:00:00+00:00,2026-01-13T00:00:00+00:00,24,182.816,235.0
eurjpy,h4,bull,200,2026-01-16T08:00:00+00:00,2026-01-22T04:00:00+00:00,24,183.69,207.6
eurjpy,h4,bull,200,2026-01-29T12:00:00+00:00,2026-02-04T00:00:00+00:00,22,182.293,291.6
eurjpy,h4,bull,200,2026-02-17T04:00:00+00:00,2026-02-19T04:00:00+00:00,12,181.136,202.0
eurjpy,h4,bull,200,2026-02-19T08:00:00+00:00,2026-02-24T08:00:00+00:00,19,182.168,201.6
eurjpy,h4,bull,200,2026-03-19T04:00:00+00:00,2026-03-25T00:00:00+00:00,24,182.364,219.1
eurjpy,h4,bull,200,2026-04-03T16:00:00+00:00,2026-04-09T12:00:00+00:00,24,183.801,241.8
eurjpy,h4,bull,200,2026-05-06T04:00:00+00:00,2026-05-11T04:00:00+00:00,19,182.897,249.3
eurjpy,h4,bull,200,2026-06-24T08:00:00+00:00,2026-06-30T00:00:00+00:00,23,183.319,203.6
eurjpy,h4,bull,200,2026-08-03T00:00:00+00:00,2026-08-06T12:00:00+00:00,21,180.468,222.5
eurjpy,h4,bull,200,2026-09-14T00:00:00+00:00,2026-09-18T00:00:00+00:00,24,178.245,227.5
eurjpy,h4,bull,300,2022-01-28T20:00:00+00:00,2022-02-03T16:00:00+00:00,24,128.416,312.1
eurjpy,h4,bull,300,2022-03-04T12:00:00+00:00,2022-03-09T16:00:00+00:00,20,125.372,311.2
eurjpy,h4,bull,300,2022-03-10T16:00:00+00:00,2022-03-16T12:00:00+00:00,24,127.537,304.0
eurjpy,h4,bull,300,2022-03-20T20:00:00+00:00,2022-03-24T20:00:00+00:00,24,131.698,304.2
eurjpy,h4,bull,300,2022-03-25T00:00:00+00:00,2022-03-28T08:00:00+00:00,9,134.093,344.4
eurjpy,h4,bull,300,2022-04-14T00:00:00+00:00,2022-04-19T20:00:00+00:00,24,136.578,306.8
eurjpy,h4,bull,300,2022-05-12T08:00:00+00:00,2022-05-17T12:00:00+00:00,20,133.657,303.5
eurjpy,h4,bull,300,2022-05-26T04:00:00+00:00,2022-06-01T00:00:00+00:00,24,135.321,317.8
eurjpy,h4,bull,300,2022-06-01T04:00:00+00:00,2022-06-07T00:00:00+00:00,24,138.655,307.4
eurjpy,h4,bull,300,2022-06-15T12:00:00+00:00,2022-06-21T04:00:00+00:00,23,139.692,406.5
eurjpy,h4,bull,300,2022-07-12T12:00:00+00:00,2022-07-18T08:00:00+00:00,24,137.61,304.1
eurjpy,h4,bull,300,2022-08-02T00:00:00+00:00,2022-08-05T12:00:00+00:00,21,134.419,333.6
eurjpy,h4,bull,300,2022-08-24T04:00:00+00:00,2022-08-29T16:00:00+00:00,22,135.904,306.5
eurjpy,h4,bull,300,2022-09-01T08:00:00+00:00,2022-09-07T00:00:00+00:00,23,139.276,356.5
eurjpy,h4,bull,300,2022-09-25T20:00:00+00:00,2022-09-29T20:00:00+00:00,24,139.012,306.9
eurjpy,h4,bull,300,2022-09-30T08:00:00+00:00,2022-10-04T12:00:00+00:00,14,140.967,311.4
eurjpy,h4,bull,300,2022-10-10T04:00:00+00:00,2022-10-14T00:00:00+00:00,23,141.165,324.7
eurjpy,h4,bull,300,2022-10-14T04:00:00+00:00,2022-10-18T12:00:00+00:00,15,144.056,319.5
eurjpy,h4,bull,300,2022-10-21T12:00:00+00:00,2022-10-23T20:00:00+00:00,3,144.183,352.9
eurjpy,h4,bull,300,2022-12-02T08:00:00+00:00,2022-12-07T08:00:00+00:00,19,141.198,337.7
eurjpy,h4,bull,300,2022-12-14T12:00:00+00:00,2022-12-15T12:00:00+00:00,6,143.579,314.6
eurjpy,h4,bull,300,2023-01-03T04:00:00+00:00,2023-01-05T12:00:00+00:00,14,138.219,322.5
eurjpy,h4,bull,300,2023-01-13T12:00:00+00:00,2023-01-18T00:00:00+00:00,16,138.078,360.5
eurjpy,h4,bull,300,2023-01-18T12:00:00+00:00,2023-01-23T04:00:00+00:00,17,139.062,301.5
eurjpy,h4,bull,300,2023-02-11T12:00:00+00:00,2023-02-15T12:00:00+00:00,24,140.211,315.4
eurjpy,h4,bull,300,2023-03-17T12:00:00+00:00,2023-03-22T12:00:00+00:00,19,140.558,307.0
eurjpy,h4,bull,300,2023-03-24T04:00:00+00:00,2023-03-29T20:00:00+00:00,23,141.035,305.8
eurjpy,h4,bull,300,2023-04-05T20:00:00+00:00,2023-04-11T12:00:00+00:00,23,142.721,323.4
eurjpy,h4,bull,300,2023-04-25T08:00:00+00:00,2023-05-01T00:00:00+00:00,23,147.837,300.7
eurjpy,h4,bull,300,2023-06-09T12:00:00+00:00,2023-06-15T04:00:00+00:00,23,149.777,333.3
eurjpy,h4,bull,300,2023-07-27T16:00:00+00:00,2023-07-28T16:00:00+00:00,6,152.507,498.7
eurjpy,h4,bull,300,2023-08-04T16:00:00+00:00,2023-08-10T12:00:00+00:00,24,156.099,310.4
eurjpy,h4,bull,300,2023-10-30T04:00:00+00:00,2023-10-31T08:00:00+00:00,7,157.842,300.8
eurjpy,h4,bull,300,2023-12-15T08:00:00+00:00,2023-12-19T08:00:00+00:00,24,155.469,309.7
eurjpy,h4,bull,300,2023-12-31T04:00:00+00:00,2024-01-05T00:00:00+00:00,24,155.628,304.5
eurjpy,h4,bull,300,2024-03-14T08:00:00+00:00,2024-03-20T04:00:00+00:00,24,161.601,313.9
eurjpy,h4,bull,300,2024-04-22T04:00:00+00:00,2024-04-26T04:00:00+00:00,24,164.836,342.1
eurjpy,h4,bull,300,2024-04-26T08:00:00+00:00,2024-04-29T00:00:00+00:00,5,168.03,353.9
eurjpy,h4,bull,300,2024-05-02T16:00:00+00:00,2024-05-08T12:00:00+00:00,24,164.335,300.9
eurjpy,h4,bull,300,2024-08-05T00:00:00+00:00,2024-08-07T00:00:00+00:00,12,157.788,365.1
eurjpy,h4,bull,300,2024-08-09T16:00:00+00:00,2024-08-15T12:00:00+00:00,24,160.116,361.2
eurjpy,h4,bull,300,2024-09-13T04:00:00+00:00,2024-09-19T00:00:00+00:00,24,156.312,310.6
eurjpy,h4,bull,300,2024-09-23T04:00:00+00:00,2024-09-27T00:00:00+00:00,23,159.483,400.5
eurjpy,h4,bull,300,2024-09-27T04:00:00+00:00,2024-10-03T00:00:00+00:00,24,159.413,307.5
eurjpy,h4,bull,300,2024-12-11T04:00:00+00:00,2024-12-16T12:00:00+00:00,21,159.082,339.1
eurjpy,h4,bull,300,2024-12-18T16:00:00+00:00,2024-12-19T08:00:00+00:00,4,160.483,331.7
eurjpy,h4,bull,300,2025-01-02T12:00:00+00:00,2025-01-07T08:00:00+00:00,18,161.463,307.9
eurjpy,h4,bull,300,2025-01-16T16:00:00+00:00,2025-01-22T12:00:00+00:00,24,159.973,301.3
eurjpy,h4,bull,300,2025-02-06T16:00:00+00:00,2025-02-12T12:00:00+00:00,24,157.207,317.2
eurjpy,h4,bull,300,2025-02-27T00:00:00+00:00,2025-03-04T20:00:00+00:00,24,156.167,334.2
eurjpy,h4,bull,300,2025-03-13T00:00:00+00:00,2025-03-18T08:00:00+00:00,21,161.141,304.3
eurjpy,h4,bull,300,2025-04-01T08:00:00+00:00,2025-04-02T20:00:00+00:00,9,160.85,332.1
eurjpy,h4,bull,300,2025-04-08T16:00:00+00:00,2025-04-13T20:00:00+00:00,20,160.232,303.9
eurjpy,h4,bull,300,2025-06-18T08:00:00+00:00,2025-06-23T08:00:00+00:00,19,166.676,303.5
eurjpy,h4,bull,300,2025-10-01T04:00:00+00:00,2025-10-06T00:00:00+00:00,18,172.868,347.6
eurjpy,h4,bull,300,2025-12-16T16:00:00+00:00,2025-12-22T08:00:00+00:00,23,181.849,307.0
eurjpy,h4,bull,300,2026-01-18T20:00:00+00:00,2026-01-22T20:00:00+00:00,24,183.142,318.8
eurjpy,h4,bull,300,2026-09-14T08:00:00+00:00,2026-09-18T08:00:00+00:00,24,178.502,305.2
eurusd,d1,bear,50,2021-01-03T00:00:00+00:00,2021-01-08T00:00:00+00:00,5,1.225,196.5
eurusd,d1,bear,50,2021-01-10T00:00:00+00:00,2021-01-11T00:00:00+00:00,1,1.2187,175.5
eurusd,d1,bear,50,2021-01-12T00:00:00+00:00,2021-01-13T00:00:00+00:00,1,1.22085,251.1
eurusd,d1,bear,50,2021-01-14T00:00:00+00:00,2021-01-15T00:00:00+00:00,1,1.21506,198.4
eurusd,d1,bear,50,2021-01-17T00:00:00+00:00,2021-02-02T00:00:00+00:00,14,1.20662,114.0
eurusd,d1,bear,50,2021-02-03T00:00:00+00:00,2021-02-04T00:00:00+00:00,1,1.20412,89.0
eurusd,d1,bear,50,2021-02-07T00:00:00+00:00,2021-03-02T00:00:00+00:00,20,1.20483,56.7
eurusd,d1,bear,50,2021-03-03T00:00:00+00:00,2021-03-04T00:00:00+00:00,1,1.20464,284.7
eurusd,d1,bear,50,2021-03-05T00:00:00+00:00,2021-03-08T00:00:00+00:00,2,1.19128,152.2
eurusd,d1,bear,50,2021-03-09T00:00:00+00:00,2021-03-23T00:00:00+00:00,12,1.18967,192.7
eurusd,d1,bear,50,2021-03-24T00:00:00+00:00,2021-03-25T00:00:00+00:00,1,1.18127,108.7
eurusd,d1,bear,50,2021-03-26T00:00:00+00:00,2021-03-30T00:00:00+00:00,3,1.17918,87.8
eurusd,d1,bear,50,2021-04-19T00:00:00+00:00,2021-05-05T00:00:00+00:00,14,1.20424,56.5
eurusd,d1,bear,50,2021-05-07T00:00:00+00:00,2021-05-12T00:00:00+00:00,4,1.21615,110.1
eurusd,d1,bear,50,2021-05-17T00:00:00+00:00,2021-06-04T00:00:00+00:00,16,1.21563,52.4
eurusd,d1,bear,50,2021-06-06T00:00:00+00:00,2021-06-11T00:00:00+00:00,5,1.21666,319.4
eurusd,d1,bear,50,2021-06-13T00:00:00+00:00,2021-06-16T00:00:00+00:00,3,1.21095,302.7
eurusd,d1,bear,50,2021-06-17T00:00:00+00:00,2021-06-18T00:00:00+00:00,1,1.1913,131.5
eurusd,d1,bear,50,2021-06-20T00:00:00+00:00,2021-07-02T00:00:00+00:00,11,1.18705,98.4
eurusd,d1,bear,50,2021-07-04T00:00:00+00:00,2021-07-07T00:00:00+00:00,3,1.18556,103.8
eurusd,d1,bear,50,2021-07-08T00:00:00+00:00,2021-07-13T00:00:00+00:00,4,1.18463,94.5
eurusd,d1,bear,50,2021-07-14T00:00:00+00:00,2021-07-19T00:00:00+00:00,4,1.18329,81.1
eurusd,d1,bear,50,2021-07-20T00:00:00+00:00,2021-08-10T00:00:00+00:00,18,1.17813,75.4
eurusd,d1,bear,50,2021-08-11T00:00:00+00:00,2021-08-19T00:00:00+00:00,7,1.17417,77.9
eurusd,d1,bear,50,2021-08-27T00:00:00+00:00,2021-09-17T00:00:00+00:00,18,1.1791,90.9
eurusd,d1,bear,50,2021-09-19T00:00:00+00:00,2021-09-28T00:00:00+00:00,8,1.17292,205.0
eurusd,d1,bear,50,2021-09-29T00:00:00+00:00,2021-10-06T00:00:00+00:00,6,1.16014,77.2
eurusd,d1,bear,50,2021-10-13T00:00:00+00:00,2021-10-29T00:00:00+00:00,14,1.15968,83.6
eurusd,d1,bear,50,2021-10-31T00:00:00+00:00,2021-11-10T00:00:00+00:00,9,1.15562,330.3
eurusd,d1,bear,50,2021-11-11T00:00:00+00:00,2021-11-15T00:00:00+00:00,3,1.14474,261.5
eurusd,d1,bear,50,2021-11-16T00:00:00+00:00,2021-11-17T00:00:00+00:00,1,1.13179,132.0
eurusd,d1,bear,50,2021-11-18T00:00:00+00:00,2021-11-19T00:00:00+00:00,1,1.13676,181.7
eurusd,d1,bear,50,2021-11-21T00:00:00+00:00,2021-11-24T00:00:00+00:00,3,1.12752,89.3
eurusd,d1,bear,50,2021-11-26T00:00:00+00:00,2021-11-30T00:00:00+00:00,3,1.13071,85.6
eurusd,d1,bear,50,2021-12-01T00:00:00+00:00,2021-12-03T00:00:00+00:00,2,1.13187,97.2
eurusd,d1,bear,50,2021-12-05T00:00:00+00:00,2021-12-07T00:00:00+00:00,2,1.1304,82.5
eurusd,d1,bear,50,2021-12-08T00:00:00+00:00,2021-12-09T00:00:00+00:00,1,1.13441,122.6
eurusd,d1,bear,50,2021-12-10T00:00:00+00:00,2021-12-13T00:00:00+00:00,2,1.13146,93.1
eurusd,d1,bear,50,2021-12-15T00:00:00+00:00,2021-12-17T00:00:00+00:00,2,1.12902,55.8
eurusd,d1,bear,50,2021-12-22T00:00:00+00:00,2021-12-29T00:00:00+00:00,6,1.13265,54.4
eurusd,d1,bear,50,2021-12-30T00:00:00+00:00,2022-01-04T00:00:00+00:00,4,1.13222,50.1
eurusd,d1,bear,50,2022-01-05T00:00:00+00:00,2022-01-26T00:00:00+00:00,18,1.13105,189.2
eurusd,d1,bear,50,2022-02-01T00:00:00+00:00,2022-02-24T00:00:00+00:00,20,1.1273,166.8
eurusd,d1,bear,50,2022-02-25T00:00:00+00:00,2022-02-27T00:00:00+00:00,1,1.12719,466.0
eurusd,d1,bear,50,2022-02-28T00:00:00+00:00,2022-03-01T00:00:00+00:00,1,1.12141,408.2
eurusd,d1,bear,50,2022-03-02T00:00:00+00:00,2022-03-03T00:00:00+00:00,1,1.11123,306.4
eurusd,d1,bear,50,2022-03-04T00:00:00+00:00,2022-03-06T00:00:00+00:00,1,1.09311,125.2
eurusd,d1,bear,50,2022-03-09T00:00:00+00:00,2022-03-10T00:00:00+00:00,1,1.10733,172.8
eurusd,d1,bear,50,2022-03-14T00:00:00+00:00,2022-04-06T00:00:00+00:00,20,1.09426,68.1
eurusd,d1,bear,50,2022-04-07T00:00:00+00:00,2022-04-13T00:00:00+00:00,5,1.0864,393.0
eurusd,d1,bear,50,2022-04-14T00:00:00+00:00,2022-04-18T00:00:00+00:00,3,1.08209,349.9
eurusd,d1,bear,50,2022-04-19T00:00:00+00:00,2022-04-25T00:00:00+00:00,5,1.07941,440.2
eurusd,d1,bear,50,2022-04-26T00:00:00+00:00,2022-04-27T00:00:00+00:00,1,1.06424,292.8
eurusd,d1,bear,50,2022-04-28T00:00:00+00:00,2022-05-12T00:00:00+00:00,12,1.05029,153.3
eurusd,d1,bear,50,2022-05-17T00:00:00+00:00,2022-05-18T00:00:00+00:00,1,1.05487,89.0
eurusd,d1,bear,50,2022-05-19T00:00:00+00:00,2022-06-10T00:00:00+00:00,19,1.05795,93.4
eurusd,d1,bear,50,2022-06-12T00:00:00+00:00,2022-06-13T00:00:00+00:00,1,1.04907,255.7
eurusd,d1,bear,50,2022-06-14T00:00:00+00:00,2022-06-15T00:00:00+00:00,1,1.04367,292.8
eurusd,d1,bear,50,2022-06-16T00:00:00+00:00,2022-06-17T00:00:00+00:00,1,1.05464,474.4
eurusd,d1,bear,50,2022-06-19T00:00:00+00:00,2022-06-29T00:00:00+00:00,9,1.04898,489.9
eurusd,d1,bear,50,2022-06-30T00:00:00+00:00,2022-07-01T00:00:00+00:00,1,1.04783,526.2
eurusd,d1,bear,50,2022-07-03T00:00:00+00:00,2022-07-05T00:00:00+00:00,2,1.04322,480.1
eurusd,d1,bear,50,2022-07-06T00:00:00+00:00,2022-07-08T00:00:00+00:00,2,1.01843,232.2
eurusd,d1,bear,50,2022-07-10T00:00:00+00:00,2022-07-11T00:00:00+00:00,1,1.01672,215.1
eurusd,d1,bear,50,2022-07-12T00:00:00+00:00,2022-07-14T00:00:00+00:00,2,1.003,77.9
eurusd,d1,bear,50,2022-07-19T00:00:00+00:00,2022-07-20T00:00:00+00:00,1,1.02307,134.1
eurusd,d1,bear,50,2022-07-21T00:00:00+00:00,2022-07-22T00:00:00+00:00,1,1.022,123.4
eurusd,d1,bear,50,2022-07-24T00:00:00+00:00,2022-07-26T00:00:00+00:00,2,1.01991,102.5
eurusd,d1,bear,50,2022-07-27T00:00:00+00:00,2022-07-28T00:00:00+00:00,1,1.02052,173.4
eurusd,d1,bear,50,2022-07-29T00:00:00+00:00,2022-08-02T00:00:00+00:00,3,1.02248,298.8
eurusd,d1,bear,50,2022-08-03T00:00:00+00:00,2022-08-18T00:00:00+00:00,13,1.01565,256.3
eurusd,d1,bear,50,2022-08-19T00:00:00+00:00,2022-08-22T00:00:00+00:00,2,1.00326,168.8
eurusd,d1,bear,50,2022-08-23T00:00:00+00:00,2022-08-24T00:00:00+00:00,1,0.99662,102.4
eurusd,d1,bear,50,2022-08-25T00:00:00+00:00,2022-08-29T00:00:00+00:00,3,0.99706,106.8
eurusd,d1,bear,50,2022-08-30T00:00:00+00:00,2022-08-31T00:00:00+00:00,1,1.00234,215.4
eurusd,d1,bear,50,2022-09-01T00:00:00+00:00,2022-09-05T00:00:00+00:00,3,0.99514,284.8
eurusd,d1,bear,50,2022-09-06T00:00:00+00:00,2022-09-21T00:00:00+00:00,13,0.9897,361.3
eurusd,d1,bear,50,2022-09-22T00:00:00+00:00,2022-09-23T00:00:00+00:00,1,0.98383,302.6
eurusd,d1,bear,50,2022-09-25T00:00:00+00:00,2022-09-26T00:00:00+00:00,1,0.96855,149.8
eurusd,d1,bear,50,2022-09-27T00:00:00+00:00,2022-09-28T00:00:00+00:00,1,0.95953,59.6
eurusd,d1,bear,50,2022-09-29T00:00:00+00:00,2022-09-30T00:00:00+00:00,1,0.98291,197.6
eurusd,d1,bear,50,2022-10-02T00:00:00+00:00,2022-10-07T00:00:00+00:00,5,0.97932,161.7
eurusd,d1,bear,50,2022-10-09T00:00:00+00:00,2022-10-10T00:00:00+00:00,1,0.97342,102.7
eurusd,d1,bear,50,2022-10-11T00:00:00+00:00,2022-10-13T00:00:00+00:00,2,0.97004,68.9
eurusd,d1,bear,50,2022-10-17T00:00:00+00:00,2022-10-19T00:00:00+00:00,2,0.98435,138.7
eurusd,d1,bear,50,2022-10-20T00:00:00+00:00,2022-10-21T00:00:00+00:00,1,0.97782,73.4
eurusd,d1,bear,50,2022-10-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,1,0.98595,129.6
eurusd,d1,bear,50,2022-10-25T00:00:00+00:00,2022-10-31T00:00:00+00:00,5,0.99616,231.7
eurusd,d1,bear,50,2022-11-01T00:00:00+00:00,2022-11-02T00:00:00+00:00,1,0.98772,147.3
eurusd,d1,bear,50,2022-11-04T00:00:00+00:00,2022-11-06T00:00:00+00:00,1,0.9956,55.9
eurusd,d1,bear,50,2022-11-07T00:00:00+00:00,2022-11-10T00:00:00+00:00,3,1.00173,81.9
eurusd,d1,bear,50,2022-11-11T00:00:00+00:00,2022-11-14T00:00:00+00:00,2,1.03538,131.1
eurusd,d1,bear,50,2022-11-15T00:00:00+00:00,2022-11-17T00:00:00+00:00,2,1.03572,134.5
eurusd,d1,bear,50,2022-11-18T00:00:00+00:00,2022-11-21T00:00:00+00:00,2,1.03235,100.8
eurusd,d1,bear,50,2022-11-23T00:00:00+00:00,2022-11-25T00:00:00+00:00,2,1.04175,127.5
eurusd,d1,bear,50,2022-11-27T00:00:00+00:00,2022-11-30T00:00:00+00:00,3,1.03666,76.6
eurusd,d1,bear,50,2022-12-01T00:00:00+00:00,2022-12-02T00:00:00+00:00,1,1.05278,99.8
eurusd,d1,bear,50,2022-12-04T00:00:00+00:00,2022-12-05T00:00:00+00:00,1,1.05433,100.2
eurusd,d1,bear,50,2022-12-08T00:00:00+00:00,2022-12-09T00:00:00+00:00,1,1.05555,52.8
eurusd,d1,bear,50,2022-12-13T00:00:00+00:00,2022-12-22T00:00:00+00:00,8,1.06242,109.4
eurusd,d1,bear,50,2022-12-23T00:00:00+00:00,2023-01-03T00:00:00+00:00,9,1.06172,134.9
eurusd,d1,bear,50,2023-01-04T00:00:00+00:00,2023-01-05T00:00:00+00:00,1,1.06061,123.8
eurusd,d1,bear,50,2023-01-12T00:00:00+00:00,2023-01-13T00:00:00+00:00,1,1.08595,93.4
eurusd,d1,bear,50,2023-01-15T00:00:00+00:00,2023-01-18T00:00:00+00:00,3,1.08225,153.5
eurusd,d1,bear,50,2023-01-19T00:00:00+00:00,2023-02-05T00:00:00+00:00,14,1.08333,167.2
eurusd,d1,bear,50,2023-02-06T00:00:00+00:00,2023-02-07T00:00:00+00:00,1,1.07289,196.1
eurusd,d1,bear,50,2023-02-08T00:00:00+00:00,2023-02-13T00:00:00+00:00,4,1.07151,182.3
eurusd,d1,bear,50,2023-02-14T00:00:00+00:00,2023-02-15T00:00:00+00:00,1,1.0735,210.9
eurusd,d1,bear,50,2023-02-16T00:00:00+00:00,2023-02-17T00:00:00+00:00,1,1.06653,141.2
eurusd,d1,bear,50,2023-02-19T00:00:00+00:00,2023-02-22T00:00:00+00:00,3,1.06838,159.7
eurusd,d1,bear,50,2023-02-23T00:00:00+00:00,2023-02-24T00:00:00+00:00,1,1.05972,81.4
eurusd,d1,bear,50,2023-02-27T00:00:00+00:00,2023-03-07T00:00:00+00:00,7,1.06094,93.6
eurusd,d1,bear,50,2023-03-09T00:00:00+00:00,2023-03-15T00:00:00+00:00,5,1.05856,69.8
eurusd,d1,bear,50,2023-03-21T00:00:00+00:00,2023-03-24T00:00:00+00:00,3,1.07727,59.6
eurusd,d1,bear,50,2023-03-28T00:00:00+00:00,2023-04-03T00:00:00+00:00,5,1.08388,50.6
eurusd,d1,bear,50,2023-04-04T00:00:00+00:00,2023-04-05T00:00:00+00:00,1,1.09575,126.2
eurusd,d1,bear,50,2023-04-06T00:00:00+00:00,2023-04-10T00:00:00+00:00,3,1.09194,88.1
eurusd,d1,bear,50,2023-04-12T00:00:00+00:00,2023-04-17T00:00:00+00:00,4,1.09968,87.7
eurusd,d1,bear,50,2023-04-18T00:00:00+00:00,2023-04-19T00:00:00+00:00,1,1.09748,74.8
eurusd,d1,bear,50,2023-04-20T00:00:00+00:00,2023-05-11T00:00:00+00:00,18,1.09676,122.3
eurusd,d1,bear,50,2023-05-12T00:00:00+00:00,2023-05-18T00:00:00+00:00,5,1.08477,212.5
eurusd,d1,bear,50,2023-05-19T00:00:00+00:00,2023-05-24T00:00:00+00:00,4,1.08019,166.7
eurusd,d1,bear,50,2023-05-25T00:00:00+00:00,2023-05-30T00:00:00+00:00,4,1.07234,88.2
eurusd,d1,bear,50,2023-06-01T00:00:00+00:00,2023-06-02T00:00:00+00:00,1,1.07604,93.5
eurusd,d1,bear,50,2023-06-15T00:00:00+00:00,2023-06-20T00:00:00+00:00,4,1.09455,111.8
eurusd,d1,bear,50,2023-06-21T00:00:00+00:00,2023-06-23T00:00:00+00:00,2,1.09915,157.8
eurusd,d1,bear,50,2023-06-25T00:00:00+00:00,2023-06-30T00:00:00+00:00,5,1.09062,72.5
eurusd,d1,bear,50,2023-07-02T00:00:00+00:00,2023-07-05T00:00:00+00:00,3,1.09075,73.8
eurusd,d1,bear,50,2023-07-10T00:00:00+00:00,2023-07-28T00:00:00+00:00,16,1.10052,87.4
eurusd,d1,bear,50,2023-07-30T00:00:00+00:00,2023-08-01T00:00:00+00:00,2,1.10238,190.9
eurusd,d1,bear,50,2023-08-02T00:00:00+00:00,2023-08-14T00:00:00+00:00,10,1.09435,177.7
eurusd,d1,bear,50,2023-08-15T00:00:00+00:00,2023-08-18T00:00:00+00:00,3,1.09038,217.7
eurusd,d1,bear,50,2023-08-20T00:00:00+00:00,2023-08-23T00:00:00+00:00,3,1.08749,188.8
eurusd,d1,bear,50,2023-08-24T00:00:00+00:00,2023-09-05T00:00:00+00:00,10,1.0799,167.2
eurusd,d1,bear,50,2023-09-06T00:00:00+00:00,2023-09-14T00:00:00+00:00,7,1.07238,235.8
eurusd,d1,bear,50,2023-09-15T00:00:00+00:00,2023-09-25T00:00:00+00:00,8,1.06576,209.3
eurusd,d1,bear,50,2023-09-26T00:00:00+00:00,2023-09-27T00:00:00+00:00,1,1.05691,120.8
eurusd,d1,bear,50,2023-09-28T00:00:00+00:00,2023-10-02T00:00:00+00:00,3,1.05621,113.8
eurusd,d1,bear,50,2023-10-05T00:00:00+00:00,2023-10-06T00:00:00+00:00,1,1.05462,63.8
eurusd,d1,bear,50,2023-10-08T00:00:00+00:00,2023-10-13T00:00:00+00:00,5,1.05661,70.7
eurusd,d1,bear,50,2023-10-17T00:00:00+00:00,2023-10-26T00:00:00+00:00,8,1.05727,56.0
eurusd,d1,bear,50,2023-10-30T00:00:00+00:00,2023-10-31T00:00:00+00:00,1,1.06138,97.1
eurusd,d1,bear,50,2023-11-03T00:00:00+00:00,2023-11-07T00:00:00+00:00,3,1.07295,73.5
eurusd,d1,bear,50,2023-11-08T00:00:00+00:00,2023-11-09T00:00:00+00:00,1,1.07112,55.2
eurusd,d1,bear,50,2023-11-14T00:00:00+00:00,2023-11-17T00:00:00+00:00,3,1.08777,122.5
eurusd,d1,bear,50,2023-11-19T00:00:00+00:00,2023-11-22T00:00:00+00:00,3,1.09055,181.9
eurusd,d1,bear,50,2023-11-23T00:00:00+00:00,2023-12-01T00:00:00+00:00,7,1.09038,180.2
eurusd,d1,bear,50,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,1,1.08857,162.1
eurusd,d1,bear,50,2023-12-05T00:00:00+00:00,2023-12-08T00:00:00+00:00,3,1.07932,69.6
eurusd,d1,bear,50,2023-12-14T00:00:00+00:00,2023-12-15T00:00:00+00:00,1,1.09932,116.5
eurusd,d1,bear,50,2023-12-19T00:00:00+00:00,2024-01-03T00:00:00+00:00,12,1.09792,102.5
eurusd,d1,bear,50,2024-01-04T00:00:00+00:00,2024-01-05T00:00:00+00:00,1,1.09462,133.4
eurusd,d1,bear,50,2024-01-07T00:00:00+00:00,2024-01-16T00:00:00+00:00,8,1.09415,145.7
eurusd,d1,bear,50,2024-01-17T00:00:00+00:00,2024-01-23T00:00:00+00:00,5,1.0886,163.5
eurusd,d1,bear,50,2024-01-24T00:00:00+00:00,2024-01-25T00:00:00+00:00,1,1.0881,186.1
eurusd,d1,bear,50,2024-01-26T00:00:00+00:00,2024-01-29T00:00:00+00:00,2,1.08504,155.5
eurusd,d1,bear,50,2024-01-30T00:00:00+00:00,2024-02-01T00:00:00+00:00,2,1.08428,147.9
eurusd,d1,bear,50,2024-02-02T00:00:00+00:00,2024-02-05T00:00:00+00:00,2,1.07849,90.0
eurusd,d1,bear,50,2024-02-06T00:00:00+00:00,2024-02-13T00:00:00+00:00,6,1.07566,61.7
eurusd,d1,bear,50,2024-02-26T00:00:00+00:00,2024-02-28T00:00:00+00:00,2,1.08503,54.5
eurusd,d1,bear,50,2024-03-04T00:00:00+00:00,2024-03-22T00:00:00+00:00,16,1.08541,52.4
eurusd,d1,bear,50,2024-03-24T00:00:00+00:00,2024-04-01T00:00:00+00:00,7,1.08071,206.1
eurusd,d1,bear,50,2024-04-02T00:00:00+00:00,2024-04-11T00:00:00+00:00,8,1.07679,166.9
eurusd,d1,bear,50,2024-04-17T00:00:00+00:00,2024-04-19T00:00:00+00:00,2,1.06689,58.5
eurusd,d1,bear,50,2024-04-23T00:00:00+00:00,2024-05-01T00:00:00+00:00,7,1.07024,53.0
eurusd,d1,bear,50,2024-05-15T00:00:00+00:00,2024-05-17T00:00:00+00:00,2,1.08883,100.0
eurusd,d1,bear,50,2024-05-19T00:00:00+00:00,2024-05-22T00:00:00+00:00,3,1.08724,153.0
eurusd,d1,bear,50,2024-05-23T00:00:00+00:00,2024-06-10T00:00:00+00:00,15,1.08116,144.0
eurusd,d1,bear,50,2024-06-11T00:00:00+00:00,2024-06-14T00:00:00+00:00,3,1.07399,73.9
eurusd,d1,bear,50,2024-06-17T00:00:00+00:00,2024-06-21T00:00:00+00:00,4,1.07398,73.8
