timeframe,direction,horizon_bars,base_feature,added_feature,disc_n,disc_rate,disc_increment,val_n,val_rate,val_increment,oos_n,oos_rate,oos_increment
h4,bull,3,pin_bull,mtf_ichimoku_bull,791,0.29329962,-0.03731565,249,0.27710843,-0.03813704,154,0.18181818,-0.03760628
h4,bull,3,pin_bull,mtf_ichimoku_tk_bull,784,0.32397959,-0.00663568,245,0.28979592,-0.02544956,143,0.20279720,-0.01662726
h4,bull,3,pin_bull,mtf_ichimoku_cloud_bull,905,0.31491713,-0.01569814,246,0.29268293,-0.02256255,194,0.23195876,0.01253430
h4,bull,3,pin_bull,mtf_span_model_bull,613,0.30342577,-0.02718950,208,0.27403846,-0.04120702,125,0.20800000,-0.01142446
h4,bull,3,pin_bull,mtf_bb_upper,353,0.27478754,-0.05582774,104,0.22115385,-0.09409163,58,0.20689655,-0.01252791
h4,bull,3,pin_bull,mtf_superbb_bull,3,,,0,,,1,,
h4,bull,3,pin_bull,mtf_superbb_squeeze,290,0.33103448,0.00041921,94,0.26595745,-0.04928803,65,0.16923077,-0.05019369
h4,bull,3,pin_bull,mtf_superbb_expand,317,0.37539432,0.04477905,76,0.31578947,0.00054400,71,0.22535211,0.00592765
h4,bull,3,pin_bull,mtf_stoch_bull,726,0.29889807,-0.03171720,197,0.27411168,-0.04113380,137,0.21897810,-0.00044636
h4,bull,3,pin_bull,mtf_stoch_cross_up,268,0.29104478,-0.03957049,81,0.27160494,-0.04364054,45,,
h4,bull,3,pin_bull,mtf_stoch_recover_up,84,0.39285714,0.06224187,14,,,12,,
h4,bull,3,pin_bull,mtf_rci_bull,801,0.31585518,-0.01476009,239,0.28451883,-0.03072665,159,0.19496855,-0.02445591
h4,bull,3,pin_bull,mtf_rci_strong_bull,291,0.28522337,-0.04539190,43,,,48,,
h4,bull,3,pin_bull,mtf_rci_cross_up,52,0.23076923,-0.09984604,12,,,9,,
h4,bull,3,pin_bull,mtf_dmi_adx_bull,299,0.28093645,-0.04967882,44,,,37,,
h4,bull,3,pin_bull,mtf_dmi_adx_strong_bull,392,0.29846939,-0.03214588,116,0.18965517,-0.12559031,55,0.20000000,-0.01942446
h4,bull,3,pin_bull,mtf_fib_above382,733,0.28922237,-0.04139290,227,0.25991189,-0.05533358,135,0.20740741,-0.01201705
h4,bull,3,pin_bull,mtf_fib_above500,864,0.29745370,-0.03316157,275,0.28363636,-0.03160911,175,0.17714286,-0.04228160
h4,bull,3,pin_bull,mtf_fib_above618,995,0.30452261,-0.02609266,307,0.28664495,-0.02860053,215,0.18139535,-0.03802911
h4,bull,3,pin_bull,mtf_fib_retrace38_bull,0,,,0,,,0,,
h4,bull,3,pin_bull,mtf_fib_retrace62_bull,0,,,0,,,0,,
h4,bull,3,pin_bull,mtf_fib_time_zone,488,0.32581967,-0.00479560,138,0.31159420,-0.00365128,100,0.24000000,0.02057554
h4,bull,3,pin_bull,mtf_fib_time_5,270,0.32592593,-0.00468934,82,0.31707317,0.00182769,44,,
h4,bull,3,pin_bull,mtf_fib_time_8,169,0.31952663,-0.01108864,46,,,42,,
h4,bull,3,pin_bull,mtf_fib_time_13,99,0.35353535,0.02292008,26,,,26,,
h4,bull,3,pin_bull,mtf_fib_fan_up,733,0.28922237,-0.04139290,227,0.25991189,-0.05533358,135,0.20740741,-0.01201705
h4,bull,3,pin_bull,mtf_fib_arc_bull,864,0.29745370,-0.03316157,275,0.28363636,-0.03160911,175,0.17714286,-0.04228160
h4,bull,3,pin_bull,mtf_trendline_up,777,0.32432432,-0.00629095,251,0.29880478,-0.01644070,150,0.19333333,-0.02609113
h4,bull,3,pin_bull,mtf_channel_upper,425,0.28705882,-0.04355645,129,0.27131783,-0.04392765,75,0.14666667,-0.07275779
h4,bull,3,pin_bull,mtf_channel_mid_bull,833,0.29891957,-0.03169570,238,0.30252101,-0.01272447,157,0.17197452,-0.04744994
h4,bull,3,pin_bull,mtf_channel_breakout_up,127,0.30708661,-0.02352866,42,,,13,,
h4,bull,3,pin_bull,mtf_horizontal_resistance_near,156,0.29487179,-0.03574348,48,,,21,,
h4,bull,3,pin_bull,mtf_horizontal_support_near,32,,,12,,,5,,
h4,bull,3,pin_bull,mtf_horizontal_break_up,96,0.31250000,-0.01811527,35,,,10,,
h4,bull,3,pin_bull,mtf_vertical_session,1349,0.33061527,0.00000000,387,0.31524548,0.00000000,278,0.21942446,0.00000000
h4,bull,3,pin_bull,mtf_vertical_day_open,1349,0.33061527,0.00000000,387,0.31524548,0.00000000,278,0.21942446,0.00000000
h4,bull,3,pin_bull,mtf_vertical_week_open,309,0.28478964,-0.04582563,69,0.27536232,-0.03988316,58,0.20689655,-0.01252791
h4,bull,3,pin_bull,mtf_rectangle_range,653,0.33231240,0.00169713,205,0.32195122,0.00670574,136,0.25735294,0.03792848
h4,bull,3,pin_bull,mtf_triangle_breakout_up,19,,,1,,,2,,
h4,bull,3,pin_bull,mtf_ellipse_compression,88,0.31818182,-0.01243345,15,,,21,,
h4,bull,3,pin_bull,mtf_elliott_wave2_bull,123,0.30894309,-0.02167218,37,,,37,,
h4,bull,3,pin_bull,mtf_elliott_wave3_bull,55,0.30909091,-0.02152436,29,,,11,,
h4,bull,3,pin_bull,mtf_elliott_wave4_bull,133,0.29323308,-0.03738219,30,,,23,,
h4,bull,3,pin_bull,mtf_elliott_wave5_bull,130,0.34615385,0.01553858,40,,,18,,
h4,bull,3,pin_bull,mtf_elliott_impulse_bull,146,0.31506849,-0.01554678,49,,,19,,
h4,bull,3,pin_bull,mtf_elliott_pullback_bull,256,0.30078125,-0.02983402,67,0.32835821,0.01311273,60,0.18333333,-0.03609113
h4,bull,3,pin_bull,mtf_range_compression,1116,0.31810036,-0.01251491,305,0.29180328,-0.02344220,210,0.21904762,-0.00037684
h4,bull,3,pin_bull,mtf_range_tight,64,0.35937500,0.02875973,29,,,25,,
h4,bull,3,pin_bull,mtf_range_expansion,0,,,0,,,0,,
h4,bull,3,pin_bull,mtf_inside_bar,266,0.30451128,-0.02610399,63,0.26984127,-0.04540421,57,0.26315789,0.04373343
h4,bull,3,pin_bull,mtf_inside_2,36,,,5,,,8,,
h4,bull,3,pin_bull,mtf_nr7,118,0.34745763,0.01684236,25,,,45,,
h4,bull,3,pin_bull,mtf_nr4,300,0.35000000,0.01938473,77,0.37662338,0.06137790,83,0.22891566,0.00949120
h4,bull,3,pin_bull,mtf_breakout_up20,127,0.30708661,-0.02352866,42,,,13,,
h4,bull,3,pin_bull,mtf_retest_up,127,0.30708661,-0.02352866,42,,,13,,
h4,bull,3,pin_bull,mtf_squeeze_release_up,14,,,4,,,3,,
h4,bull,3,pin_bull,mtf_pin_bull,142,0.35915493,0.02853966,38,,,27,,
h4,bull,3,pin_bull,mtf_engulf_bull,77,0.23376623,-0.09684904,20,,,17,,
h4,bull,3,pin_bull,mtf_strong_close_bull,331,0.28096677,-0.04964850,91,0.28571429,-0.02953119,68,0.19117647,-0.02824799
h4,bull,3,pin_bull,mtf_gap_proxy_up,10,,,7,,,4,,
h4,bull,3,pin_bull,mtf_hh20,205,0.30731707,-0.02329820,62,0.24193548,-0.07330999,32,,
h4,bull,3,pin_bull,mtf_structure_bull_transition,570,0.30526316,-0.02535211,160,0.31875000,0.00350452,121,0.25619835,0.03677389
h4,bull,3,pin_bull,mtf_compression,216,0.31481481,-0.01580046,38,,,42,,
h4,bull,3,pin_bull,mtf_shape_triangle_proxy,48,,,11,,,15,,
h4,bull,3,pin_bull,structure_hh,192,0.25000000,-0.08061527,60,0.31666667,0.00142119,35,,
h4,bull,3,pin_bull,structure_hl,414,0.30193237,-0.02868290,127,0.28346457,-0.03178091,98,0.24489796,0.02547350
h4,bull,3,pin_bull,structure_breakout20_up,29,,,7,,,5,,
h4,bull,3,pin_bull,range_expand,539,0.33024119,-0.00037408,150,0.33333333,0.01808786,114,0.17543860,-0.04398586
h4,bull,3,pin_bull,close_near_high,578,0.31833910,-0.01227617,185,0.29729730,-0.01794818,127,0.19685039,-0.02257407
h4,bull,3,pin_bull,impulse_bull,29,,,4,,,1,,
h4,bull,3,pin_bull,pullback_bull,585,0.34358974,0.01297447,158,0.31645570,0.00121022,134,0.24626866,0.02684420
h4,bull,3,pin_bull,distance_high_ok,839,0.27532777,-0.05528750,256,0.28515625,-0.03008923,172,0.20930233,-0.01012213
h4,bull,3,pin_bull,cross_group_bull,569,0.29525483,-0.03536044,173,0.33526012,0.02001464,146,0.21917808,-0.00024638
h4,bull,3,pin_bull,cross_group_return_up,685,0.29635036,-0.03426491,191,0.34031414,0.02506866,162,0.20987654,-0.00954792
h4,bull,3,pin_bull,cross_target_relative_up,625,0.30560000,-0.02501527,198,0.31313131,-0.00211416,136,0.23529412,0.01586966
h4,bull,3,mtf_pin_bull,trend_bull,1065,0.26854460,-0.03531122,252,0.31746032,-0.03655428,229,0.21834061,-0.03656135
h4,bull,3,mtf_pin_bull,price20_bull,1526,0.28964613,-0.01420969,330,0.29090909,-0.06310551,305,0.24590164,-0.00900032
h4,bull,3,mtf_pin_bull,price200_bull,1455,0.26597938,-0.03787644,352,0.35511364,0.00109904,290,0.24137931,-0.01352265
h4,bull,3,mtf_pin_bull,ema20_rising,1526,0.28964613,-0.01420969,330,0.29090909,-0.06310551,305,0.24590164,-0.00900032
h4,bull,3,mtf_pin_bull,ema200_rising,1455,0.26597938,-0.03787644,352,0.35511364,0.00109904,290,0.24137931,-0.01352265
h4,bull,3,mtf_pin_bull,momentum_bull,1040,0.27403846,-0.02981736,215,0.30232558,-0.05168902,189,0.24338624,-0.01151572
h4,bull,3,mtf_pin_bull,rsi60,682,0.26832845,-0.03552738,122,0.21311475,-0.14089984,132,0.26515152,0.01024955
h4,bull,3,mtf_pin_bull,macd_bull,1312,0.29573171,-0.00812412,308,0.34415584,-0.00985875,279,0.32258065,0.06767868
h4,bull,3,mtf_pin_bull,macd_rising,1415,0.30954064,0.00568481,334,0.35329341,-0.00072119,268,0.25000000,-0.00490196
h4,bull,3,mtf_pin_bull,adx25,934,0.35974304,0.05588722,169,0.34911243,-0.00490217,181,0.31491713,0.06001517
h4,bull,3,mtf_pin_bull,adx_rising,842,0.30997625,0.00612042,216,0.43518519,0.08117059,185,0.27027027,0.01536831
h4,bull,3,mtf_pin_bull,di_bull,1130,0.29115044,-0.01270538,273,0.30402930,-0.04998529,158,0.30379747,0.04889551
h4,bull,3,mtf_pin_bull,di_strong_bull,742,0.28167116,-0.02218467,176,0.32386364,-0.03015096,91,0.36263736,0.10773540
h4,bull,3,mtf_pin_bull,volatility,902,0.37583149,0.07197566,215,0.38604651,0.03203191,130,0.37692308,0.12202112
h4,bull,3,mtf_pin_bull,bb_bull,1498,0.28170895,-0.02214688,317,0.29337539,-0.06063920,316,0.25316456,-0.00173740
h4,bull,3,mtf_pin_bull,bb_upper,565,0.28495575,-0.01890007,137,0.35036496,-0.00364964,129,0.26356589,0.00866393
h4,bull,3,mtf_pin_bull,body_bull,386,0.34196891,0.03811309,79,0.30379747,-0.05021713,85,0.27058824,0.01568627
h4,bull,3,mtf_pin_bull,rsi_up1,486,0.30658436,0.00272854,129,0.34883721,-0.00517739,105,0.22857143,-0.02633053
h4,bull,3,mtf_pin_bull,rsi_up3,750,0.31733333,0.01347751,186,0.35483871,0.00082411,134,0.23134328,-0.02355868
h4,bull,3,mtf_pin_bull,rsi_cross50_up,130,0.31538462,0.01152879,39,,,33,,
h4,bull,3,mtf_pin_bull,rsi_cross55_up,144,0.29166667,-0.01218916,43,,,25,,
h4,bull,3,mtf_pin_bull,macd_cross_up,139,0.28776978,-0.01608604,40,,,21,,
h4,bull,3,mtf_pin_bull,macd_accel_up,1415,0.30954064,0.00568481,334,0.35329341,-0.00072119,268,0.25000000,-0.00490196
h4,bull,3,mtf_pin_bull,adx_up3,206,0.33495146,0.03109563,38,,,30,,
h4,bull,3,mtf_pin_bull,adx_cross25_up,40,,,6,,,2,,
h4,bull,3,mtf_pin_bull,di_cross_up,125,0.32800000,0.02414417,32,,,16,,
h4,bull,3,mtf_pin_bull,di_spread_up3,806,0.29528536,-0.00857047,193,0.35751295,0.00349835,141,0.24822695,-0.00667501
h4,bull,3,mtf_pin_bull,ema20_slope_up3,1529,0.28253761,-0.02131822,330,0.30606061,-0.04795399,306,0.23202614,-0.02287582
h4,bull,3,mtf_pin_bull,price20_cross_up,143,0.30069930,-0.00315652,43,,,42,,
h4,bull,3,mtf_pin_bull,price200_cross_up,48,,,16,,,9,,
h4,bull,3,mtf_pin_bull,breakout20_up,206,0.31067961,0.00682379,41,,,42,,
h4,bull,3,mtf_pin_bull,atr_expand,102,0.30392157,0.00006574,22,,,11,,
h4,bull,3,mtf_pin_bull,bb_expand,319,0.31974922,0.01589339,87,0.47126437,0.11724977,52,0.21153846,-0.04336350
h4,bull,3,mtf_pin_bull,body_expand,659,0.31411229,0.01025647,153,0.32679739,-0.02721721,138,0.24637681,-0.00852515
h4,bull,3,mtf_pin_bull,sma20_bull,1498,0.28170895,-0.02214688,317,0.29337539,-0.06063920,316,0.25316456,-0.00173740
h4,bull,3,mtf_pin_bull,sma50_bull,1435,0.26341463,-0.04044119,304,0.29276316,-0.06125144,285,0.20000000,-0.05490196
h4,bull,3,mtf_pin_bull,sma200_bull,1346,0.27191679,-0.03193904,366,0.35245902,-0.00155558,273,0.23443223,-0.02046973
h4,bull,3,mtf_pin_bull,sma_stack_bull,951,0.27234490,-0.03151093,191,0.29319372,-0.06082088,195,0.18461538,-0.07028658
h4,bull,3,mtf_pin_bull,ichimoku_bull,1265,0.26640316,-0.03745266,273,0.31501832,-0.03899628,264,0.18560606,-0.06929590
h4,bull,3,mtf_pin_bull,ichimoku_tk_bull,1178,0.28862479,-0.01523104,244,0.30327869,-0.05073591,267,0.23220974,-0.02269222
h4,bull,3,mtf_pin_bull,ichimoku_cloud_bull,1322,0.28366112,-0.02019471,356,0.38483146,0.03081686,291,0.24742268,-0.00747928
h4,bull,3,mtf_pin_bull,span_model_bull,919,0.27747552,-0.02638031,190,0.30526316,-0.04875144,216,0.19444444,-0.06045752
h4,bull,3,mtf_pin_bull,superbb_bull,14,,,6,,,1,,
h4,bull,3,mtf_pin_bull,superbb_squeeze,668,0.23353293,-0.07032289,117,0.30769231,-0.04632229,153,0.24183007,-0.01307190
h4,bull,3,mtf_pin_bull,superbb_expand,319,0.31974922,0.01589339,87,0.47126437,0.11724977,52,0.21153846,-0.04336350
h4,bull,3,mtf_pin_bull,stoch_bull,1246,0.32102729,0.01717146,305,0.33442623,-0.01958837,244,0.24180328,-0.01309868
h4,bull,3,mtf_pin_bull,stoch_cross_up,359,0.32033426,0.01647844,90,0.38888889,0.03487429,76,0.19736842,-0.05753354
h4,bull,3,mtf_pin_bull,stoch_recover_up,63,0.19047619,-0.11337964,16,,,3,,
h4,bull,3,mtf_pin_bull,rci_bull,1412,0.27337110,-0.03048472,309,0.34304207,-0.01097253,295,0.25084746,-0.00405450
h4,bull,3,mtf_pin_bull,rci_strong_bull,265,0.28301887,-0.02083696,51,0.29411765,-0.05989695,50,0.38000000,0.12509804
h4,bull,3,mtf_pin_bull,rci_cross_up,154,0.27272727,-0.03112855,31,,,31,,
h4,bull,3,mtf_pin_bull,dmi_adx_bull,389,0.31362468,0.00976885,78,0.25641026,-0.09760434,39,,
h4,bull,3,mtf_pin_bull,dmi_adx_strong_bull,422,0.27725118,-0.02660464,111,0.35135135,-0.00266325,70,0.37142857,0.11652661
h4,bull,3,mtf_pin_bull,fib_above382,1220,0.26803279,-0.03582304,264,0.29924242,-0.05477217,254,0.16929134,-0.08561062
h4,bull,3,mtf_pin_bull,fib_above500,1508,0.27519894,-0.02865689,330,0.30606061,-0.04795399,308,0.17207792,-0.08282404
h4,bull,3,mtf_pin_bull,fib_above618,1793,0.27663134,-0.02722448,404,0.29702970,-0.05698490,360,0.20000000,-0.05490196
h4,bull,3,mtf_pin_bull,fib_retrace38_bull,0,,,0,,,0,,
h4,bull,3,mtf_pin_bull,fib_retrace62_bull,0,,,0,,,0,,
h4,bull,3,mtf_pin_bull,fib_time_zone,830,0.30361446,-0.00024137,206,0.36893204,0.01491744,163,0.23312883,-0.02177313
h4,bull,3,mtf_pin_bull,fib_time_5,464,0.29525862,-0.00859720,116,0.39655172,0.04253713,91,0.21978022,-0.03512174
h4,bull,3,mtf_pin_bull,fib_time_8,303,0.30363036,-0.00022546,69,0.34782609,-0.00618851,63,0.19047619,-0.06442577
h4,bull,3,mtf_pin_bull,fib_time_13,175,0.30857143,0.00471560,38,,,36,,
h4,bull,3,mtf_pin_bull,fib_fan_up,1220,0.26803279,-0.03582304,264,0.29924242,-0.05477217,254,0.16929134,-0.08561062
h4,bull,3,mtf_pin_bull,fib_arc_bull,1508,0.27519894,-0.02865689,330,0.30606061,-0.04795399,308,0.17207792,-0.08282404
h4,bull,3,mtf_pin_bull,trendline_up,1263,0.27949327,-0.02436256,265,0.31698113,-0.03703347,305,0.24262295,-0.01227901
h4,bull,3,mtf_pin_bull,channel_upper,842,0.28266033,-0.02119549,180,0.31111111,-0.04290349,174,0.27586207,0.02096011
h4,bull,3,mtf_pin_bull,channel_mid_bull,1597,0.28991860,-0.01393723,356,0.29775281,-0.05626179,334,0.25149701,-0.00340495
h4,bull,3,mtf_pin_bull,channel_breakout_up,206,0.31067961,0.00682379,41,,,42,,
h4,bull,3,mtf_pin_bull,horizontal_resistance_near,178,0.26404494,-0.03981088,34,,,38,,
h4,bull,3,mtf_pin_bull,horizontal_support_near,30,,,9,,,0,,
h4,bull,3,mtf_pin_bull,horizontal_break_up,116,0.26724138,-0.03661445,22,,,31,,
h4,bull,3,mtf_pin_bull,vertical_session,1552,0.27319588,-0.03065995,348,0.33908046,-0.01493414,296,0.23310811,-0.02179385
h4,bull,3,mtf_pin_bull,vertical_day_open,388,0.35824742,0.05439160,87,0.41379310,0.05977850,74,0.35135135,0.09644939
h4,bull,3,mtf_pin_bull,vertical_week_open,17,,,10,,,4,,
h4,bull,3,mtf_pin_bull,rectangle_range,1196,0.31270903,0.00885320,340,0.37647059,0.02245599,212,0.23584906,-0.01905290
h4,bull,3,mtf_pin_bull,triangle_breakout_up,30,,,3,,,5,,
h4,bull,3,mtf_pin_bull,ellipse_compression,235,0.20851064,-0.09534519,16,,,46,,
h4,bull,3,mtf_pin_bull,elliott_wave2_bull,285,0.33684211,0.03298628,79,0.41772152,0.06370692,61,0.24590164,-0.00900032
h4,bull,3,mtf_pin_bull,elliott_wave3_bull,168,0.27976190,-0.02409392,33,,,25,,
h4,bull,3,mtf_pin_bull,elliott_wave4_bull,323,0.33126935,0.02741352,67,0.32835821,-0.02565639,67,0.31343284,0.05853088
h4,bull,3,mtf_pin_bull,elliott_wave5_bull,251,0.30677291,0.00291708,48,,,41,,
h4,bull,3,mtf_pin_bull,elliott_impulse_bull,302,0.29801325,-0.00584258,60,0.25000000,-0.10401460,46,,
h4,bull,3,mtf_pin_bull,elliott_pullback_bull,608,0.33388158,0.03002575,146,0.37671233,0.02269773,128,0.28125000,0.02634804
h4,bull,3,mtf_pin_bull,range_compression,1862,0.31901182,0.01515599,408,0.31617647,-0.03783813,379,0.24010554,-0.01479642
h4,bull,3,mtf_pin_bull,range_tight,155,0.23870968,-0.06514615,42,,,40,,
h4,bull,3,mtf_pin_bull,range_expansion,0,,,0,,,0,,
h4,bull,3,mtf_pin_bull,inside_bar,399,0.28320802,-0.02064781,101,0.35643564,0.00242105,70,0.22857143,-0.02633053
h4,bull,3,mtf_pin_bull,inside_2,52,0.36538462,0.06152879,7,,,4,,
h4,bull,3,mtf_pin_bull,nr7,533,0.29268293,-0.01117290,104,0.28846154,-0.06555306,79,0.25316456,-0.00173740
h4,bull,3,mtf_pin_bull,nr4,806,0.29900744,-0.00484838,159,0.28301887,-0.07099573,129,0.26356589,0.00866393
h4,bull,3,mtf_pin_bull,breakout_up20,206,0.31067961,0.00682379,41,,,42,,
h4,bull,3,mtf_pin_bull,retest_up,206,0.31067961,0.00682379,38,,,42,,
h4,bull,3,mtf_pin_bull,squeeze_release_up,43,,,6,,,11,,
h4,bull,3,mtf_pin_bull,pin_bull,142,0.35915493,0.05529910,38,,,27,,
h4,bull,3,mtf_pin_bull,engulf_bull,181,0.31491713,0.01106130,35,,,38,,
h4,bull,3,mtf_pin_bull,strong_close_bull,459,0.30936819,0.00551237,106,0.31132075,-0.04269384,118,0.25423729,-0.00066467
h4,bull,3,mtf_pin_bull,gap_proxy_up,13,,,3,,,1,,
h4,bull,3,mtf_pin_bull,hh20,362,0.30110497,-0.00275085,82,0.24390244,-0.11011216,64,0.35937500,0.10447304
h4,bull,3,mtf_pin_bull,structure_bull_transition,893,0.32922732,0.02537150,216,0.34722222,-0.00679238,178,0.27528090,0.02037894
h4,bull,3,mtf_pin_bull,compression,424,0.27594340,-0.02791243,50,0.26000000,-0.09401460,95,0.31578947,0.06088751
h4,bull,3,mtf_pin_bull,shape_triangle_proxy,348,0.25287356,-0.05098226,42,,,77,0.31168831,0.05678635
h4,bull,3,mtf_pin_bull,mtf_trend_bull,1330,0.28571429,-0.01814154,260,0.31153846,-0.04247614,349,0.24641834,-0.00848362
h4,bull,3,mtf_pin_bull,mtf_price20_bull,1407,0.27363184,-0.03022398,376,0.37234043,0.01832583,291,0.21993127,-0.03497069
h4,bull,3,mtf_pin_bull,mtf_price200_bull,1794,0.28093645,-0.02291937,315,0.34603175,-0.00798285,426,0.23943662,-0.01546534
h4,bull,3,mtf_pin_bull,mtf_ema20_rising,1407,0.27363184,-0.03022398,376,0.37234043,0.01832583,291,0.21993127,-0.03497069
h4,bull,3,mtf_pin_bull,mtf_macd_bull,1196,0.26588629,-0.03796954,240,0.30833333,-0.04568127,244,0.16393443,-0.09096753
h4,bull,3,mtf_pin_bull,mtf_macd_rising,1254,0.30781499,0.00395917,287,0.29616725,-0.05784735,258,0.25581395,0.00091199
h4,bull,3,mtf_pin_bull,mtf_rsi60,720,0.27500000,-0.02885583,161,0.29192547,-0.06208913,139,0.22302158,-0.03188038
h4,bull,3,mtf_pin_bull,mtf_adx25,1091,0.34188818,0.03803235,125,0.34400000,-0.01001460,181,0.32044199,0.06554003
h4,bull,3,mtf_pin_bull,mtf_adx_rising,1118,0.30948122,0.00562539,229,0.27947598,-0.07453862,180,0.24444444,-0.01045752
h4,bull,3,mtf_pin_bull,mtf_di_bull,1205,0.26556017,-0.03829566,288,0.34375000,-0.01026460,206,0.26699029,0.01208833
h4,bull,3,mtf_pin_bull,mtf_di_strong_bull,850,0.26588235,-0.03797347,168,0.30357143,-0.05044317,134,0.26119403,0.00629207
h4,bull,3,mtf_pin_bull,mtf_volatility,891,0.36812570,0.06426988,154,0.42207792,0.06806332,176,0.38068182,0.12577986
h4,bull,3,mtf_pin_bull,mtf_bb_bull,1384,0.26878613,-0.03506970,340,0.37647059,0.02245599,292,0.19863014,-0.05627182
h4,bull,3,mtf_pin_bull,mtf_sma20_bull,1384,0.26878613,-0.03506970,340,0.37647059,0.02245599,292,0.19863014,-0.05627182
h4,bull,3,mtf_pin_bull,mtf_sma50_bull,1416,0.27189266,-0.03196317,350,0.36000000,0.00598540,298,0.24496644,-0.00993552
h4,bull,3,mtf_pin_bull,mtf_sma200_bull,1478,0.28958051,-0.01427531,303,0.34323432,-0.01078028,413,0.23728814,-0.01761383
h4,bull,3,mtf_pin_bull,mtf_sma_stack_bull,1038,0.29672447,-0.00713136,241,0.31120332,-0.04281128,328,0.26524390,0.01034194
h4,bull,3,mtf_pin_bull,mtf_ichimoku_bull,1344,0.27380952,-0.03004630,337,0.36201780,0.00800321,306,0.24183007,-0.01307190
h4,bull,3,mtf_pin_bull,mtf_ichimoku_tk_bull,1321,0.27252082,-0.03133501,323,0.33126935,-0.02274525,257,0.21789883,-0.03700313
h4,bull,3,mtf_pin_bull,mtf_ichimoku_cloud_bull,1495,0.28160535,-0.02225047,328,0.30487805,-0.04913655,339,0.26548673,0.01058476
h4,bull,3,mtf_pin_bull,mtf_span_model_bull,1083,0.26592798,-0.03792785,286,0.35664336,0.00262876,239,0.20502092,-0.04988104
h4,bull,3,mtf_pin_bull,mtf_bb_upper,634,0.27287066,-0.03098516,136,0.26470588,-0.08930872,114,0.15789474,-0.09700722
h4,bull,3,mtf_pin_bull,mtf_superbb_bull,0,,,0,,,0,,
h4,bull,3,mtf_pin_bull,mtf_superbb_squeeze,470,0.29787234,-0.00598349,102,0.33333333,-0.02068127,109,0.25688073,0.00197877
h4,bull,3,mtf_pin_bull,mtf_superbb_expand,632,0.36392405,0.06006822,99,0.29292929,-0.06108531,100,0.27000000,0.01509804
h4,bull,3,mtf_pin_bull,mtf_stoch_bull,1538,0.32444733,0.02059151,366,0.33060109,-0.02341351,279,0.28673835,0.03183639
h4,bull,3,mtf_pin_bull,mtf_stoch_cross_up,475,0.36842105,0.06456523,131,0.37404580,0.02003120,89,0.31460674,0.05970478
h4,bull,3,mtf_pin_bull,mtf_stoch_recover_up,226,0.38938053,0.08552471,54,0.27777778,-0.07623682,19,,
h4,bull,3,mtf_pin_bull,mtf_rci_bull,1301,0.27056111,-0.03329472,328,0.34146341,-0.01255118,277,0.17328520,-0.08161676
h4,bull,3,mtf_pin_bull,mtf_rci_strong_bull,539,0.27087199,-0.03298384,62,0.24193548,-0.11207911,103,0.12621359,-0.12868837
h4,bull,3,mtf_pin_bull,mtf_rci_cross_up,74,0.31081081,0.00695499,14,,,12,,
h4,bull,3,mtf_pin_bull,mtf_dmi_adx_bull,524,0.30916031,0.00530448,87,0.33333333,-0.02068127,72,0.43055556,0.17565359
h4,bull,3,mtf_pin_bull,mtf_dmi_adx_strong_bull,559,0.25223614,-0.05161969,117,0.24786325,-0.10615135,74,0.17567568,-0.07922629
h4,bull,3,mtf_pin_bull,mtf_fib_above382,1275,0.26745098,-0.03640485,311,0.34726688,-0.00674772,262,0.24045802,-0.01444395
h4,bull,3,mtf_pin_bull,mtf_fib_above500,1514,0.27212682,-0.03172901,361,0.35457064,0.00055604,306,0.21895425,-0.03594771
h4,bull,3,mtf_pin_bull,mtf_fib_above618,1747,0.27303950,-0.03081633,422,0.35781991,0.00380531,399,0.22556391,-0.02933805
h4,bull,3,mtf_pin_bull,mtf_fib_retrace38_bull,0,,,0,,,0,,
h4,bull,3,mtf_pin_bull,mtf_fib_retrace62_bull,0,,,0,,,0,,
h4,bull,3,mtf_pin_bull,mtf_fib_time_zone,796,0.29648241,-0.00737341,226,0.36725664,0.01324204,177,0.28248588,0.02758391
h4,bull,3,mtf_pin_bull,mtf_fib_time_5,496,0.28225806,-0.02159776,110,0.36363636,0.00962177,75,0.29333333,0.03843137
h4,bull,3,mtf_pin_bull,mtf_fib_time_8,314,0.29936306,-0.00449277,78,0.39743590,0.04342130,86,0.34883721,0.09393525
h4,bull,3,mtf_pin_bull,mtf_fib_time_13,154,0.35064935,0.04679352,63,0.30158730,-0.05242730,36,,
h4,bull,3,mtf_pin_bull,mtf_fib_fan_up,1275,0.26745098,-0.03640485,311,0.34726688,-0.00674772,262,0.24045802,-0.01444395
h4,bull,3,mtf_pin_bull,mtf_fib_arc_bull,1514,0.27212682,-0.03172901,361,0.35457064,0.00055604,306,0.21895425,-0.03594771
h4,bull,3,mtf_pin_bull,mtf_trendline_up,1305,0.27279693,-0.03105889,321,0.34267913,-0.01133547,317,0.22082019,-0.03408177
h4,bull,3,mtf_pin_bull,mtf_channel_upper,780,0.26666667,-0.03718916,163,0.27607362,-0.07794098,132,0.16666667,-0.08823529
h4,bull,3,mtf_pin_bull,mtf_channel_mid_bull,1451,0.26740179,-0.03645403,340,0.35882353,0.00480893,292,0.20547945,-0.04942251
h4,bull,3,mtf_pin_bull,mtf_channel_breakout_up,104,0.23076923,-0.07308659,18,,,12,,
