timeframe,direction,horizon_bars,conditions,discovery_samples,validation_samples,oos_samples,discovery_lift,validation_lift,oos_lift,oos_wilson95_lower,oos_pairs_n_ge5,oos_pairs_above_oos_base,oos_pair_hit_mean,oos_min_pair_hit
h4,bear,24,mtf_volatility+structure_breakout20_down,1020,170,185,1.13482712,1.25443378,1.25609598,0.60524001,11,9,0.71310501,0.47058824
h4,bear,24,price200_cross_down+mtf_volatility,371,76,69,1.12831982,1.16345110,1.05075160,0.44788404,7,4,0.51042410,0.00000000
h4,bear,24,atr_expand+mtf_di_strong_bear+structure_breakout20_down,272,58,61,1.12776561,1.01634808,1.03617623,0.43303368,7,4,0.55374150,0.00000000
h4,bear,24,volatility+mtf_rsi40,5771,975,928,1.12240291,1.20385894,1.12583017,0.57378618,12,8,0.55784565,0.16949153
h4,bear,24,atr_expand+mtf_di_strong_bear+impulse_bear,500,88,92,1.11854410,1.08360641,0.96992455,0.42085697,10,6,0.51519141,0.00000000
h4,bear,24,volatility+mtf_volatility,9620,1647,1395,1.11287140,1.17584783,1.18071222,0.60952465,12,9,0.61990627,0.12345679
h4,bear,24,macd_cross_down+mtf_volatility,843,156,122,1.11174896,1.10027728,1.14284143,0.52615214,11,8,0.63191253,0.50000000
h4,bear,24,rsi_cross45_down+mtf_volatility,1011,214,183,1.11140296,1.10183531,1.29014099,0.62380250,11,9,0.69514782,0.48000000
h4,bear,24,di_spread_down3+mtf_volatility,5533,1038,945,1.11126026,1.15751714,1.13115099,0.57696675,12,9,0.59274288,0.12195122
h4,bear,24,volatility+breakout20_down,1855,346,272,1.11004744,1.19259342,1.03886527,0.49940344,12,7,0.55368448,0.14814815
h4,bear,24,volatility+structure_breakout20_down,1855,346,272,1.11004744,1.19259342,1.03886527,0.49940344,12,7,0.55368448,0.14814815
h4,bear,24,price20_cross_down+mtf_volatility,1261,236,213,1.10878677,1.16809098,1.13461440,0.54343522,12,7,0.60231190,0.16666667
h4,bear,24,mtf_adx25+mtf_volatility,11657,1838,2194,1.10856771,1.07723919,1.16676088,0.60718533,12,8,0.59340615,0.06122449
h4,bear,24,atr_expand+mtf_macd_bear+structure_breakout20_down,459,103,79,1.10768875,1.27928679,0.84714929,0.35048458,10,4,0.46041126,0.12500000
h4,bear,24,rsi40+volatility,6682,1250,1198,1.10760752,1.19422095,1.01796199,0.51928712,12,5,0.50741077,0.09677419
h4,bear,24,atr_expand+mtf_price20_bear+structure_breakout20_down,443,96,79,1.10561339,1.17390695,0.89421314,0.37429730,10,4,0.44734127,0.00000000
h4,bear,24,macd_falling+mtf_volatility,11263,2169,1991,1.10491436,1.12227452,1.18021290,0.61346732,12,8,0.61623596,0.15384615
h4,bear,24,macd_accel_down+mtf_volatility,11263,2169,1991,1.10491436,1.12227452,1.18021290,0.61346732,12,8,0.61623596,0.15384615
h4,bear,24,macd_bear+mtf_volatility,11034,2083,1824,1.10449940,1.18608863,1.11296715,0.57600494,12,8,0.57963960,0.08333333
h4,bear,24,mtf_macd_bear+adx_up3+atr_expand,861,189,162,1.10425375,1.31179443,0.94098647,0.42993782,12,6,0.49876809,0.10526316
h4,bear,24,di_cross_down+mtf_volatility,886,173,148,1.10370057,1.11241907,1.09280351,0.50729238,11,6,0.61286491,0.40000000
h4,bear,24,mtf_volatility+impulse_bear,3668,650,632,1.10335221,1.13361902,1.18836220,0.60106352,12,9,0.61889514,0.16666667
h4,bear,24,mtf_rsi40+mtf_volatility,5389,861,945,1.10321606,1.18403823,1.43016829,0.74139473,12,11,0.75664189,0.42857143
h4,bear,24,mtf_di_strong_bear+mtf_volatility,9173,1449,1561,1.10188283,1.20131493,1.32906382,0.69202475,12,10,0.65835046,0.15789474
h4,bear,24,rsi_down1+mtf_volatility,4501,873,773,1.10172825,1.14194490,1.17361289,0.59672491,12,9,0.61290619,0.18181818
h4,bear,24,rsi_down3+mtf_volatility,5370,1010,894,1.10017627,1.15355803,1.13745533,0.57949825,12,9,0.59851289,0.22857143
d1,bull,1,adx_up3+atr_expand,229,38,60,1.68679191,2.41590693,1.09783147,0.13123044,6,3,0.21818783,0.00000000
d1,bull,1,volatility+atr_expand,436,112,96,1.52781627,1.99574920,1.42506970,0.20107411,10,7,0.28615385,0.12500000
d1,bull,1,adx25+atr_expand,323,47,69,1.47656906,1.44373347,1.46867087,0.19616058,8,6,0.31125992,0.12500000
d1,bull,1,atr_expand+bb_expand,313,96,84,1.39781455,2.07890542,1.26672862,0.16972313,9,5,0.26269841,0.00000000
d1,bull,1,volatility+adx_up3,853,142,189,1.38163419,1.46167547,1.47449893,0.23092437,12,8,0.29008661,0.00000000
d1,bull,1,atr_expand+pullback_bull,261,43,55,1.37426916,1.85651089,1.01338290,0.11552215,8,5,0.21607143,0.00000000
d1,bull,1,adx_rising+atr_expand,401,97,114,1.35645575,1.76942713,1.33339855,0.19099960,9,6,0.27959494,0.06666667
d1,bull,1,trend_bull+atr_expand,305,59,84,1.33109270,1.75896540,1.38736945,0.18992826,8,5,0.27624199,0.00000000
d1,bull,1,volatility+rsi_cross50_up,261,56,55,1.32896358,1.99574920,1.65826293,0.21813066,4,1,0.26934524,0.14285714
d1,bull,1,price200_bull+atr_expand,346,70,89,1.32145630,1.71064217,1.19556410,0.15982439,9,5,0.26682947,0.00000000
d1,bull,1,ema200_rising+atr_expand,346,70,89,1.32145630,1.71064217,1.19556410,0.15982439,9,5,0.26682947,0.00000000
d1,bull,1,atr_expand+mtf_adx25,485,107,125,1.31657072,1.79057872,1.25659480,0.18056747,11,7,0.22948825,0.00000000
d1,bull,1,volatility+mtf_volatility,1957,342,274,1.29909169,1.50556519,1.66431498,0.27556371,12,10,0.32472449,0.05555556
d1,bull,1,price200_bull+volatility,2538,424,504,1.29833145,1.19556674,1.37731604,0.23481862,11,6,0.25007241,0.05882353
d1,bull,1,ema200_rising+volatility,2538,424,504,1.29833145,1.19556674,1.37731604,0.23481862,11,6,0.25007241,0.05882353
d1,bull,1,atr_expand+mtf_volatility,612,145,135,1.29454023,1.78929239,1.27611180,0.18618897,11,6,0.23249484,0.00000000
d1,bull,1,trend_bull+volatility,2009,327,379,1.28901018,1.18402246,1.35028592,0.22448424,11,5,0.23966702,0.00000000
d1,bull,1,adx_up3+mtf_volatility,1060,202,220,1.28287442,1.10655401,1.31279148,0.20567994,12,8,0.26326479,0.00000000
d1,bull,1,volatility+mtf_macd_rising,2246,396,378,1.28110293,1.48169259,1.40747625,0.23503255,12,8,0.26831047,0.00000000
d1,bull,1,volatility+close_near_high,1221,218,215,1.27189563,1.35491230,1.50829083,0.24054278,12,8,0.28104325,0.00000000
d1,bull,1,atr_expand+mtf_macd_rising,342,71,86,1.26776131,1.79898520,1.17835221,0.15589109,8,5,0.27164502,0.08333333
d1,bull,1,adx25+volatility,2310,361,432,1.26096599,1.11673501,1.43093419,0.24201870,12,8,0.26708412,0.00000000
d1,bull,1,adx_up3+mtf_macd_bull+pullback_bull,251,55,50,1.24057860,1.08859047,1.41873606,0.17474171,5,3,0.25000000,0.00000000
d1,bull,1,trend_bull+mtf_volatility,2054,460,395,1.23582320,1.15406367,1.32124606,0.21991373,11,5,0.24380638,0.05263158
d1,bull,1,bb_expand+mtf_volatility,1419,342,267,1.22775239,1.36551261,1.36635897,0.21997685,12,8,0.25884004,0.00000000
d1,bull,1,trend_bull+breakout20_up,649,172,138,1.22681079,1.09070015,0.91791929,0.12582545,10,3,0.15011538,0.00000000
d1,bull,1,trend_bull+structure_breakout20_up,649,172,138,1.22681079,1.09070015,0.91791929,0.12582545,10,3,0.15011538,0.00000000
d1,bull,1,volatility+bb_expand,1189,245,229,1.22325057,1.54772387,1.54883849,0.24962217,12,9,0.27290507,0.00000000
d1,bull,1,volatility+range_expand,1938,356,333,1.21827117,1.36787305,1.24770868,0.20304106,12,8,0.24458291,0.00000000
d1,bull,1,volatility+mtf_adx25,2287,397,395,1.21677269,1.36736469,1.57779869,0.26772751,12,9,0.29213319,0.11428571
d1,bull,1,atr_expand+distance_high_ok,269,70,54,1.21617684,1.53957796,1.03214925,0.11774054,6,3,0.23829365,0.00000000
d1,bull,1,bb_expand+mtf_adx_rising+close_near_high,545,111,82,1.20778849,1.25858058,0.92687460,0.11411022,11,6,0.21031746,0.00000000
d1,bull,1,volatility+mtf_price200_bull,2230,473,368,1.20722093,1.24892551,1.22542226,0.20091017,12,5,0.24101804,0.00000000
d1,bull,1,volatility+bb_bull,2250,448,359,1.20700097,1.36316798,1.21380124,0.19830892,12,7,0.23826082,0.06250000
d1,bull,1,price200_bull+mtf_volatility,2554,557,484,1.20531638,1.11074013,1.19344680,0.19990765,12,5,0.22231231,0.05000000
d1,bull,1,ema200_rising+mtf_volatility,2554,557,484,1.20531638,1.11074013,1.19344680,0.19990765,12,5,0.22231231,0.05000000
d1,bull,1,adx25+adx_cross25_up,262,54,55,1.20353746,0.88699965,1.19763434,0.14366656,6,3,0.24305556,0.00000000
d1,bull,1,adx_rising+adx_cross25_up,262,54,55,1.20353746,0.88699965,1.19763434,0.14366656,6,3,0.24305556,0.00000000
d1,bull,1,macd_bull+volatility,2244,403,353,1.20320225,1.46586046,1.17701697,0.19126638,12,6,0.24184083,0.05263158
d1,bull,1,volatility+body_expand,1344,263,205,1.20241810,1.48732640,1.58186599,0.25270764,12,7,0.29917041,0.00000000
d1,bull,1,mtf_adx25+mtf_volatility,2518,535,449,1.20219913,1.18625840,1.26390740,0.21165981,12,7,0.25423910,0.05000000
d1,bull,1,adx25+mtf_volatility,1932,350,296,1.20165304,1.02638530,1.50637999,0.24809422,12,8,0.28753669,0.00000000
d1,bull,1,volatility+body_bull,992,179,185,1.19995839,1.36023130,1.61593489,0.25602849,12,8,0.31725581,0.06250000
d1,bull,1,trend_bull+bb_expand,1491,359,296,1.18961323,1.08960124,1.12978499,0.17927503,12,5,0.18234266,0.00000000
d1,bull,1,volatility+ema20_slope_up3,2204,451,362,1.18927139,1.23904607,1.21773912,0.19918892,12,6,0.23273219,0.05882353
d1,bull,1,momentum_bull+volatility,1482,295,238,1.18885869,1.27186729,1.21350473,0.18968713,12,8,0.22380329,0.00000000
d1,bull,1,volatility+mtf_macd_bull,2306,422,409,1.18623596,1.41877905,1.43707110,0.24210476,12,8,0.26975730,0.06060606
d1,bull,1,volatility+distance_high_ok,2395,507,417,1.18329843,1.36199058,1.32444528,0.22153256,12,7,0.26716150,0.06666667
d1,bull,1,volatility+mtf_bb_bull,2312,449,402,1.18315749,1.32457297,1.21000943,0.19972453,12,7,0.23430215,0.06060606
d1,bull,1,adx_rising+volatility,2194,401,387,1.18211625,1.33381742,1.49257946,0.25135470,12,9,0.28795797,0.07142857
d1,bull,1,volatility+mtf_price20_bull,2301,443,398,1.18196166,1.27043177,1.17124657,0.19242728,12,7,0.22707795,0.06060606
d1,bull,1,volatility+mtf_ema20_rising,2301,443,398,1.18196166,1.27043177,1.17124657,0.19242728,12,7,0.22707795,0.06060606
d1,bull,1,breakout20_up+mtf_trend_bull+close_near_high,624,144,110,1.18121222,1.10874956,0.82913146,0.10608808,10,5,0.17205128,0.00000000
d1,bull,1,mtf_macd_rising+mtf_volatility,2304,501,404,1.18042264,1.15522409,1.22910302,0.20332821,12,6,0.24165579,0.00000000
d1,bull,1,macd_rising+volatility,2326,441,428,1.17773074,1.33049947,1.38511448,0.23329680,12,7,0.25965679,0.06666667
d1,bull,1,volatility+macd_accel_up,2326,441,428,1.17773074,1.33049947,1.38511448,0.23329680,12,7,0.25965679,0.06666667
d1,bull,1,price20_bull+volatility,2229,460,368,1.17770109,1.31025274,1.22542226,0.20091017,12,7,0.24083304,0.04545455
d1,bull,1,ema20_rising+volatility,2229,460,368,1.17770109,1.31025274,1.22542226,0.20091017,12,7,0.24083304,0.04545455
d1,bull,1,volatility+mtf_trend_bull,1629,306,249,1.17594254,1.21310246,1.26164136,0.19937155,11,6,0.26224374,0.00000000
d1,bull,1,volatility+mtf_di_bull,2092,397,328,1.17569271,1.32714808,1.25128071,0.20339011,12,8,0.24574953,0.07142857
d1,bull,1,breakout20_up+mtf_macd_rising,535,130,101,1.17142438,1.13604185,0.80267952,0.09992757,12,4,0.16376263,0.00000000
d1,bull,1,mtf_macd_rising+structure_breakout20_up,535,130,101,1.17142438,1.13604185,0.80267952,0.09992757,12,4,0.16376263,0.00000000
d1,bull,1,atr_expand+range_expand,498,100,103,1.17139479,1.39702444,1.22983362,0.17015037,9,5,0.27328042,0.00000000
d1,bull,1,volatility+di_spread_up3,1401,257,252,1.17037790,1.28908314,1.28683543,0.20419735,12,8,0.25484255,0.07692308
d1,bull,1,breakout20_up+mtf_di_strong_bull+close_near_high,657,144,106,1.16987688,1.16418704,0.76481728,0.09509859,11,6,0.17157287,0.00000000
d1,bull,1,volatility+pullback_bull,1813,356,305,1.16747448,1.44635757,1.42870376,0.23442351,12,8,0.27160429,0.00000000
d1,bull,1,bb_expand+mtf_di_strong_bull+structure_breakout20_up,575,145,89,1.16533823,0.96346513,0.68317948,0.07884271,9,2,0.15568783,0.00000000
d1,bull,1,atr_expand+mtf_adx_rising,359,79,98,1.16381067,1.86943596,1.44768986,0.20568761,7,6,0.31020408,0.10000000
d1,bull,1,bb_expand+mtf_trend_bull+structure_breakout20_up,553,147,84,1.16180540,0.89605066,0.66352452,0.07472221,8,2,0.15327381,0.00000000
d1,bull,1,adx_up3+mtf_macd_rising,1140,239,241,1.15827284,0.95194732,1.00917799,0.15364276,12,5,0.19823543,0.00000000
d1,bull,3,adx_up3+atr_expand,229,38,60,1.35770060,1.68542644,1.05834720,0.34627906,6,3,0.42929894,0.00000000
d1,bull,3,adx25+atr_expand,323,47,69,1.23582890,1.18685486,1.31471702,0.46207405,8,6,0.59057540,0.20000000
d1,bull,3,volatility+adx_up3,853,142,189,1.22987352,1.36763817,1.42792876,0.55884176,12,11,0.61380074,0.11111111
d1,bull,3,trend_bull+atr_expand,305,59,84,1.20353588,1.33064832,1.24193804,0.44143037,8,5,0.52933421,0.20000000
d1,bull,3,volatility+atr_expand,436,112,96,1.20077548,1.47571900,1.06307196,0.37206074,10,7,0.49551282,0.25000000
d1,bull,3,atr_expand+bb_expand,313,96,84,1.19840900,1.52798405,1.10694477,0.38408354,9,7,0.48201058,0.00000000
d1,bull,3,price200_bull+atr_expand,346,70,89,1.18846270,1.41669024,1.14668437,0.40368555,9,7,0.52631936,0.11111111
d1,bull,3,ema200_rising+atr_expand,346,70,89,1.18846270,1.41669024,1.14668437,0.40368555,9,7,0.52631936,0.11111111
d1,bull,3,trend_bull+volatility,2009,327,379,1.17118599,1.16884165,1.09504827,0.43296576,11,6,0.42888368,0.00000000
d1,bull,3,price200_bull+volatility,2538,424,504,1.16970916,1.19380098,1.16094208,0.46834049,11,6,0.47564099,0.17647059
d1,bull,3,ema200_rising+volatility,2538,424,504,1.16970916,1.19380098,1.16094208,0.46834049,11,6,0.47564099,0.17647059
d1,bull,3,adx_rising+atr_expand,401,97,114,1.16051673,1.49093260,1.03447471,0.36763142,9,6,0.49772635,0.13333333
d1,bull,3,adx_up3+mtf_volatility,1060,202,220,1.15811943,1.11482534,1.16486916,0.44792530,12,7,0.50667610,0.00000000
d1,bull,3,atr_expand+mtf_adx25,485,107,125,1.15390554,1.44813547,1.03415641,0.37130114,11,7,0.46002986,0.00000000
d1,bull,3,atr_expand+mtf_macd_rising,342,71,86,1.14957618,1.36763817,1.08120187,0.37445539,8,6,0.52111291,0.16666667
d1,bull,3,volatility+mtf_volatility,1957,342,274,1.14285685,1.24443672,1.19188214,0.46647778,12,9,0.51767896,0.11111111
d1,bull,3,adx25+volatility,2310,361,432,1.14275124,1.06447986,1.25468740,0.50609484,12,9,0.52554456,0.00000000
d1,bull,3,atr_expand+pullback_bull,261,43,55,1.13744132,1.29725996,1.11332627,0.36376778,8,5,0.53571429,0.20000000
d1,bull,3,volatility+close_near_high,1221,218,215,1.13355140,1.22254519,1.24470069,0.48204609,12,8,0.51531775,0.00000000
d1,bull,3,volatility+ema20_slope_up3,2204,451,362,1.12763230,1.18188404,1.09008926,0.42966838,12,6,0.45731128,0.21428571
d1,bull,3,volatility+mtf_trend_bull,1629,306,249,1.12546736,1.16803641,1.08384954,0.41667624,11,5,0.44235361,0.14285714
d1,bull,3,volatility+mtf_price200_bull,2230,473,368,1.12258055,1.17495936,1.08464154,0.42771248,12,6,0.45259858,0.08333333
d1,bull,3,adx25+mtf_volatility,1932,350,296,1.12234497,0.97987742,1.23354657,0.48697794,12,10,0.53531011,0.00000000
d1,bull,3,volatility+bb_bull,2250,448,359,1.12151714,1.21746818,1.07392971,0.42244215,12,6,0.45846109,0.18750000
d1,bull,3,macd_bull+volatility,2244,403,353,1.12094028,1.23550271,1.11788191,0.44112157,12,8,0.49368891,0.15789474
d1,bull,3,price20_bull+volatility,2229,460,368,1.11948455,1.20816473,1.09080428,0.43039065,12,6,0.46798378,0.20000000
d1,bull,3,ema20_rising+volatility,2229,460,368,1.11948455,1.20816473,1.09080428,0.43039065,12,6,0.46798378,0.20000000
d1,bull,3,volatility+mtf_macd_rising,2246,396,378,1.11904902,1.23647365,1.16394193,0.46296117,12,9,0.49129681,0.00000000
d1,bull,3,trend_bull+mtf_volatility,2054,460,395,1.11720630,1.03300330,1.18848754,0.47480503,11,7,0.50958948,0.31250000
d1,bull,3,volatility+mtf_di_bull,2092,397,328,1.11704852,1.17611459,1.16160058,0.45827342,12,7,0.50668460,0.14285714
d1,bull,3,trend_bull+bb_expand,1491,359,296,1.11528197,1.02437096,1.04200207,0.40356855,12,6,0.39590580,0.00000000
d1,bull,3,price200_bull+bb_expand,1892,468,383,1.11426728,0.98885786,0.97110560,0.37959722,12,4,0.38803311,0.00000000
d1,bull,3,ema200_rising+bb_expand,1892,468,383,1.11426728,0.98885786,0.97110560,0.37959722,12,4,0.38803311,0.00000000
d1,bull,3,momentum_bull+volatility,1482,295,238,1.11258040,1.18357666,1.07676981,0.41225296,12,8,0.40580943,0.00000000
d1,bull,3,volatility+body_expand,1344,263,205,1.11189761,1.23331953,1.34966925,0.52677525,12,9,0.57565696,0.28571429
d1,bull,3,atr_expand+mtf_volatility,612,145,135,1.11110747,1.42483214,1.05834720,0.38460040,11,7,0.46124380,0.00000000
d1,bull,3,macd_rising+volatility,2326,441,428,1.10988154,1.14309662,1.27701106,0.51573837,12,9,0.53326061,0.13333333
d1,bull,3,volatility+macd_accel_up,2326,441,428,1.10988154,1.14309662,1.27701106,0.51573837,12,9,0.53326061,0.13333333
d1,bull,3,trend_bull+breakout20_up,649,172,138,1.10648651,0.86483997,0.88743399,0.31387785,10,4,0.38109711,0.12500000
d1,bull,3,trend_bull+structure_breakout20_up,649,172,138,1.10648651,0.86483997,0.88743399,0.31387785,10,4,0.38109711,0.12500000
d1,bull,3,volatility+distance_high_ok,2395,507,417,1.10638198,1.24286393,1.10946983,0.44154777,12,9,0.48806573,0.20000000
d1,bull,3,volatility+bb_upper,1031,190,152,1.10508953,1.18523537,1.08918250,0.40230809,10,6,0.44531219,0.00000000
d1,bull,3,volatility+bb_expand,1189,245,229,1.10501262,1.30706540,1.36667417,0.53804883,12,9,0.55878254,0.00000000
d1,bull,3,volatility+mtf_price20_bull,2301,443,398,1.10450526,1.16125427,1.15673626,0.46107726,12,8,0.49068947,0.12500000
d1,bull,3,volatility+mtf_ema20_rising,2301,443,398,1.10450526,1.16125427,1.15673626,0.46107726,12,8,0.49068947,0.12500000
d1,bull,3,trend_bull+body_bull,1406,370,335,1.10281323,1.01066809,1.08993965,0.42761887,11,4,0.43206861,0.20833333
d1,bull,3,bb_expand+mtf_trend_bull+structure_breakout20_up,553,147,84,1.10269713,0.75894120,0.97195151,0.32815977,8,4,0.46145833,0.08333333
d1,bull,3,volatility+pullback_bull,1813,356,305,1.10196887,1.18389142,1.21201822,0.47836518,12,8,0.52294932,0.20000000
d1,bull,3,volatility+mtf_bb_bull,2312,449,402,1.10185306,1.15493910,1.17907550,0.47110512,12,8,0.49852671,0.12500000
d1,bull,3,adx_up3+mtf_macd_rising,1140,239,241,1.10148167,0.98545922,0.99749380,0.37859690,12,7,0.42739453,0.00000000
d1,bull,3,bb_expand+mtf_volatility,1419,342,267,1.10119151,1.13569953,1.12969645,0.43860723,12,7,0.48049939,0.00000000
d1,bull,3,bb_expand+mtf_adx_rising+close_near_high,545,111,82,1.10048082,1.06092231,0.96800049,0.32541949,11,7,0.44487734,0.00000000
d1,bull,5,adx_up3+atr_expand,229,38,60,1.29082913,1.35519914,1.06070039,0.47366053,6,4,0.55330688,0.14285714
d1,bull,5,atr_expand+bb_expand,313,96,84,1.18051067,1.43625608,1.11541906,0.52415240,9,7,0.63082011,0.10000000
d1,bull,5,adx25+atr_expand,323,47,69,1.17955229,1.20172772,1.33228068,0.64039337,8,7,0.75580357,0.40000000
d1,bull,5,volatility+atr_expand,436,112,96,1.17140112,1.32007013,1.19697093,0.57829831,10,8,0.66423077,0.37500000
d1,bull,5,adx_rising+atr_expand,401,97,114,1.16306960,1.33581984,1.10101941,0.53120219,9,6,0.64363229,0.26666667
d1,bull,5,volatility+adx_up3,853,142,189,1.15706345,1.27515558,1.35627475,0.70198807,12,11,0.74561037,0.11111111
d1,bull,5,trend_bull+atr_expand,305,59,84,1.15224722,1.37965052,1.34692113,0.66064934,8,6,0.72247960,0.20000000
d1,bull,5,price200_bull+atr_expand,346,70,89,1.13911318,1.44762747,1.25138810,0.60636494,9,8,0.72876136,0.22222222
d1,bull,5,ema200_rising+atr_expand,346,70,89,1.13911318,1.44762747,1.25138810,0.60636494,9,8,0.72876136,0.22222222
d1,bull,5,atr_expand+mtf_adx_rising,359,79,98,1.13903386,1.38784788,1.19058207,0.57561481,7,5,0.62414966,0.37500000
d1,bull,5,atr_expand+mtf_adx25,485,107,125,1.13770397,1.35070496,1.10312840,0.53658267,11,7,0.61449730,0.16666667
d1,bull,5,price200_bull+volatility,2538,424,504,1.12975522,1.13228827,1.15751035,0.61222376,11,8,0.62113735,0.17647059
d1,bull,5,ema200_rising+volatility,2538,424,504,1.12975522,1.13228827,1.15751035,0.61222376,11,8,0.62113735,0.17647059
d1,bull,5,trend_bull+volatility,2009,327,379,1.12396942,1.12271504,1.10547930,0.57556979,11,7,0.57726083,0.00000000
d1,bull,5,atr_expand+mtf_volatility,612,145,135,1.11896465,1.31751285,1.11308066,0.54563829,11,8,0.60426562,0.16666667
d1,bull,5,atr_expand+mtf_macd_rising,342,71,86,1.11402161,1.21666220,1.19226013,0.56977855,8,6,0.67226281,0.37500000
d1,bull,5,volatility+mtf_volatility,1957,342,274,1.11355541,1.15119067,1.18070664,0.61013440,12,10,0.65532552,0.16666667
d1,bull,5,adx25+mtf_volatility,1932,350,296,1.10841452,0.99198079,1.23628930,0.64480508,12,9,0.67946749,0.20000000
d1,bull,5,atr_expand+pullback_bull,261,43,55,1.10739841,1.31351635,1.12498526,0.50422761,8,6,0.65892857,0.40000000
d1,bull,5,volatility+ema20_slope_up3,2204,451,362,1.10276217,1.12343595,1.07437424,0.55655869,12,6,0.57234826,0.21428571
d1,bull,5,volatility+mtf_price200_bull,2230,473,368,1.10021477,1.10630388,1.07607286,0.55795489,12,7,0.57103189,0.08333333
d1,bull,10,adx_up3+atr_expand,229,38,60,1.17740673,1.18309375,0.95161117,0.52362619,6,3,0.61044974,0.25000000
d1,bull,10,volatility+adx_up3,853,142,189,1.12515510,1.11290594,1.24712575,0.79421606,12,11,0.83340197,0.33333333
d1,bull,10,adx25+atr_expand,323,47,69,1.11156608,1.10147478,1.16697022,0.68775960,8,6,0.78392857,0.40000000
d1,bull,10,adx_rising+atr_expand,401,97,114,1.11135036,1.17976734,1.04022274,0.62149339,9,5,0.72106135,0.33333333
d1,bull,10,trend_bull+atr_expand,305,59,84,1.10388006,1.20071559,1.25487187,0.76669897,8,6,0.80865385,0.20000000
d1,bull,20,adx_up3+atr_expand,229,38,60,1.10306687,1.10455737,0.90693916,0.57491292,6,3,0.66832011,0.28571429
d1,bear,1,adx_up3+atr_expand,229,38,60,1.68679191,2.41590693,1.09783147,0.13123044,6,3,0.21818783,0.00000000
d1,bear,1,rsi40+atr_expand,236,50,70,1.58665505,1.91591923,1.59245884,0.21762290,7,4,0.33528912,0.00000000
d1,bear,1,atr_expand+mtf_price20_bear+structure_ll,251,49,64,1.55464913,1.54772387,1.90009294,0.26665980,6,5,0.44629630,0.16666667
d1,bear,1,atr_expand+mtf_macd_bear+structure_ll,243,48,62,1.54094894,1.57996812,1.96138626,0.27584645,6,6,0.46296296,0.20000000
d1,bear,1,bb_lower+atr_expand,275,55,85,1.53363496,1.81431746,1.60949049,0.22840201,7,4,0.32262083,0.00000000
d1,bear,1,volatility+atr_expand,436,112,96,1.52781627,1.99574920,1.42506970,0.20107411,10,7,0.28615385,0.12500000
d1,bear,1,di_spread_down3+atr_expand,342,57,95,1.52131358,2.03076235,1.38673449,0.19414554,8,5,0.23193300,0.00000000
d1,bear,1,atr_expand+structure_ll,272,59,64,1.50707669,1.48835534,1.90009294,0.26665980,6,5,0.44629630,0.16666667
d1,bear,1,di_strong_bear+atr_expand,320,64,87,1.50272935,1.62154623,1.45600991,0.20285728,8,5,0.26778274,0.00000000
d1,bear,1,atr_expand+mtf_di_strong_bear+structure_ll,242,48,63,1.49845387,1.57996812,1.93025314,0.27117468,6,5,0.44629630,0.16666667
d1,bear,1,rsi_down3+atr_expand,335,59,91,1.49427259,1.75896540,1.55905061,0.22226811,6,6,0.34371243,0.20000000
d1,bear,1,atr_expand+mtf_di_bear,430,83,108,1.49413578,1.82743301,1.40747625,0.20205027,8,5,0.24229946,0.00000000
d1,bear,1,di_bear+atr_expand,380,78,97,1.48328074,1.84223003,1.41037826,0.19891173,8,6,0.27232143,0.00000000
d1,bear,1,atr_expand+mtf_di_strong_bear,368,71,101,1.47809444,1.85520348,1.45485664,0.20797642,7,5,0.27959353,0.00000000
d1,bear,1,adx25+atr_expand,323,47,69,1.47656906,1.44373347,1.46867087,0.19616058,8,6,0.31125992,0.12500000
d1,bear,1,atr_expand+mtf_di_strong_bear+impulse_bear,233,38,54,1.45483401,1.47055204,2.15813025,0.30331824,5,5,0.56166667,0.33333333
d1,bear,1,price20_bear+atr_expand,404,85,97,1.45370344,1.83139339,1.46261449,0.20790256,8,5,0.27343750,0.00000000
d1,bear,1,ema20_falling+atr_expand,404,85,97,1.45370344,1.83139339,1.46261449,0.20790256,8,5,0.27343750,0.00000000
d1,bear,1,atr_expand+mtf_price20_bear,420,75,104,1.44524790,1.80947928,1.46160995,0.21015909,7,5,0.30019990,0.11111111
d1,bear,1,atr_expand+mtf_ema20_falling,420,75,104,1.44524790,1.80947928,1.46160995,0.21015909,7,5,0.30019990,0.11111111
d1,bear,1,atr_expand+mtf_rsi40,281,54,79,1.44478033,2.06966584,1.66759211,0.23554200,6,4,0.34485029,0.00000000
d1,bear,1,adx_up3+mtf_price20_bear+pullback_bear,299,61,80,1.42371639,1.11238480,1.33006506,0.17857401,10,6,0.26900794,0.00000000
d1,bear,1,bb_bear+atr_expand,404,89,99,1.41467785,1.79393187,1.48424768,0.21236632,8,5,0.29190133,0.12500000
d1,bear,1,atr_expand+mtf_price200_bear+structure_ll,223,51,58,1.41402159,1.56529349,2.00929368,0.28088758,5,4,0.43758242,0.16666667
d1,bear,1,macd_falling+atr_expand,406,76,104,1.40770899,1.83819006,1.36416929,0.19333261,7,5,0.26579016,0.00000000
d1,bear,1,macd_accel_down+atr_expand,406,76,104,1.40770899,1.83819006,1.36416929,0.19333261,7,5,0.26579016,0.00000000
d1,bear,1,atr_expand+mtf_bb_bear,420,73,104,1.39832427,1.85905405,1.46160995,0.21015909,7,5,0.30019990,0.11111111
